,id_usuario,registro,pais,comprador
809,809,2021-09-23,Spain,1
810,810,2021-09-23,Spain,1
811,811,2021-09-23,Spain,1
812,812,2021-09-23,Czech Republic,0
813,813,2021-09-23,Italy,1
814,814,2021-09-23,Italy,1
815,815,2021-09-23,Spain,1
816,816,2021-09-23,Spain,1
817,817,2021-09-23,Portugal,0
818,818,2021-09-23,France,0
819,819,2021-09-23,Spain,1
820,820,2021-09-23,Spain,1
821,821,2021-09-23,Portugal,0
822,822,2021-09-23,Spain,1
823,823,2021-09-23,Portugal,1
824,824,2021-09-23,Italy,0
825,825,2021-09-23,United Kingdom,1
826,826,2021-09-23,Spain,0
827,827,2021-09-23,Portugal,0
828,828,2021-09-23,Spain,1
829,829,2021-09-23,Spain,0
830,830,2021-09-23,Spain,0
831,831,2021-09-23,Bulgaria,1
832,832,2021-09-23,France,0
833,833,2021-09-23,United Kingdom,0
834,834,2021-09-23,Finland,1
835,835,2021-09-23,Spain,0
836,836,2021-09-23,Spain,0
837,837,2021-09-23,Spain,1
838,838,2021-09-23,Italy,1
839,839,2021-09-23,France,0
840,840,2021-09-23,United Kingdom,0
841,841,2021-09-23,Spain,1
842,842,2021-09-23,United Kingdom,1
843,843,2021-09-23,Italy,0
844,844,2021-09-23,Spain,1
845,845,2021-09-23,Spain,1
846,846,2021-09-23,Spain,0
847,847,2021-09-23,France,1
848,848,2021-09-23,France,1
849,849,2021-09-23,Spain,1
850,850,2021-09-23,Finland,1
851,851,2021-09-23,Portugal,0
852,852,2021-09-23,Greece,0
853,853,2021-09-23,Italy,0
854,854,2021-09-23,Portugal,1
855,855,2021-09-23,Italy,1
856,856,2021-09-23,Spain,1
857,857,2021-09-23,Italy,1
858,858,2021-09-23,Spain,0
859,859,2021-09-23,Portugal,0
860,860,2021-09-23,Spain,0
861,861,2021-09-23,Spain,0
862,862,2021-09-23,Portugal,1
863,863,2021-09-23,Spain,1
864,864,2021-09-23,Germany,1
865,865,2021-09-24,France,0
866,866,2021-09-24,Spain,1
867,867,2021-09-24,Spain,0
868,868,2021-09-24,Luxembourg,0
869,869,2021-09-24,Spain,0
870,870,2021-09-24,France,1
871,871,2021-09-24,Italy,0
872,872,2021-09-24,Italy,1
873,873,2021-09-24,United Kingdom,1
874,874,2021-09-24,Cyprus,1
875,875,2021-09-24,Spain,1
876,876,2021-09-24,Spain,1
877,877,2021-09-24,France,1
878,878,2021-09-24,Spain,1
879,879,2021-09-24,Italy,0
880,880,2021-09-24,France,0
881,881,2021-09-24,Spain,0
882,882,2021-09-24,Spain,0
883,883,2021-09-24,Portugal,1
884,884,2021-09-24,Spain,1
885,885,2021-09-24,Spain,0
886,886,2021-09-24,United Kingdom,1
887,887,2021-09-24,Italy,0
888,888,2021-09-24,Italy,0
889,889,2021-09-24,Spain,0
890,890,2021-09-24,United Kingdom,0
891,891,2021-09-24,United Kingdom,1
892,892,2021-09-24,United Kingdom,1
893,893,2021-09-24,France,0
894,894,2021-09-24,Italy,0
895,895,2021-09-24,Portugal,1
896,896,2021-09-24,France,0
897,897,2021-09-24,Spain,0
898,898,2021-09-24,Spain,0
899,899,2021-09-24,Spain,1
900,900,2021-09-24,Spain,0
901,901,2021-09-24,Spain,1
902,902,2021-09-24,United Kingdom,0
903,903,2021-09-24,United Kingdom,0
904,904,2021-09-24,Spain,1
905,905,2021-09-24,Germany,1
906,906,2021-09-24,Spain,1
907,907,2021-09-24,Belgium,1
908,908,2021-09-24,Spain,1
909,909,2021-09-24,Latvia,1
910,910,2021-09-24,Spain,0
911,911,2021-09-24,France,1
912,912,2021-09-24,Spain,1
913,913,2021-09-24,Slovakia,1
914,914,2021-09-24,Spain,0
915,915,2021-09-24,Spain,0
916,916,2021-09-24,Spain,0
917,917,2021-09-24,Portugal,0
918,918,2021-09-24,Italy,1
919,919,2021-09-24,Spain,1
920,920,2021-09-24,Cyprus,1
921,921,2021-09-24,Austria,0
922,922,2021-09-24,France,0
923,923,2021-09-24,Spain,1
924,924,2021-09-24,Spain,0
925,925,2021-09-24,Spain,0
926,926,2021-09-24,Spain,1
927,927,2021-09-24,France,0
928,928,2021-09-24,Spain,0
929,929,2021-09-24,France,0
930,930,2021-09-24,Spain,0
931,931,2021-09-24,Spain,0
932,932,2021-09-24,United Kingdom,0
933,933,2021-09-24,Spain,0
934,934,2021-09-24,France,0
935,935,2021-09-24,France,1
936,936,2021-09-24,United Kingdom,1
937,937,2021-09-24,Spain,1
938,938,2021-09-24,Spain,1
939,939,2021-09-25,Italy,0
940,940,2021-09-25,Spain,0
941,941,2021-09-25,France,0
942,942,2021-09-25,Italy,0
943,943,2021-09-25,Latvia,0
944,944,2021-09-25,Italy,0
945,945,2021-09-25,Italy,1
946,946,2021-09-25,Italy,1
947,947,2021-09-25,Italy,1
948,948,2021-09-25,United Kingdom,1
949,949,2021-09-25,Spain,1
950,950,2021-09-25,Spain,0
951,951,2021-09-25,United Kingdom,1
952,952,2021-09-25,United Kingdom,1
953,953,2021-09-25,United Kingdom,1
954,954,2021-09-25,Spain,0
955,955,2021-09-25,Italy,0
956,956,2021-09-25,Spain,0
957,957,2021-09-25,France,0
958,958,2021-09-25,Italy,1
959,959,2021-09-25,Spain,1
960,960,2021-09-25,Latvia,1
961,961,2021-09-25,France,0
962,962,2021-09-25,Spain,0
963,963,2021-09-25,United Kingdom,0
964,964,2021-09-25,Spain,1
965,965,2021-09-25,Spain,0
966,966,2021-09-25,Italy,0
967,967,2021-09-25,Portugal,1
968,968,2021-09-25,France,0
969,969,2021-09-25,Spain,0
970,970,2021-09-25,Spain,0
971,971,2021-09-25,Spain,1
972,972,2021-09-25,Spain,1
973,973,2021-09-25,Spain,0
974,974,2021-09-25,Portugal,1
975,975,2021-09-25,Spain,0
976,976,2021-09-25,France,0
977,977,2021-09-25,France,0
978,978,2021-09-25,United Kingdom,0
979,979,2021-09-25,Spain,1
980,980,2021-09-25,Spain,0
981,981,2021-09-25,United Kingdom,1
982,982,2021-09-25,Spain,1
983,983,2021-09-25,Spain,1
984,984,2021-09-25,Belgium,1
985,985,2021-09-25,United Kingdom,0
986,986,2021-09-25,Finland,0
987,987,2021-09-25,Spain,1
988,988,2021-09-25,Spain,1
989,989,2021-09-25,France,1
990,990,2021-09-25,Portugal,1
991,991,2021-09-25,Portugal,0
992,992,2021-09-25,Romania,0
993,993,2021-09-25,United Kingdom,1
994,994,2021-09-25,France,1
995,995,2021-09-25,Italy,0
996,996,2021-09-25,Spain,0
997,997,2021-09-25,Poland,1
998,998,2021-09-25,Spain,0
999,999,2021-09-25,Germany,1
1000,1000,2021-09-25,France,0
1001,1001,2021-09-25,France,1
1002,1002,2021-09-25,Italy,1
1003,1003,2021-09-25,Netherlands,1
1004,1004,2021-09-25,Portugal,0
1005,1005,2021-09-25,Cyprus,1
1006,1006,2021-09-25,United Kingdom,0
1007,1007,2021-09-25,Spain,0
1008,1008,2021-09-25,Portugal,0
1009,1009,2021-09-25,Austria,0
1010,1010,2021-09-25,France,0
1011,1011,2021-09-25,Latvia,1
1012,1012,2021-09-25,United Kingdom,0
1013,1013,2021-09-26,Spain,0
1014,1014,2021-09-26,Cyprus,1
1015,1015,2021-09-26,Spain,0
1016,1016,2021-09-26,Slovenia,0
1017,1017,2021-09-26,Italy,1
1018,1018,2021-09-26,Spain,0
1019,1019,2021-09-26,France,1
1020,1020,2021-09-26,Italy,0
1021,1021,2021-09-26,France,0
1022,1022,2021-09-26,United Kingdom,0
1023,1023,2021-09-26,Italy,1
1024,1024,2021-09-26,Portugal,0
1025,1025,2021-09-26,Sweden,0
1026,1026,2021-09-26,Slovakia,0
1027,1027,2021-09-26,Spain,0
1028,1028,2021-09-26,Spain,1
1029,1029,2021-09-26,France,1
1030,1030,2021-09-26,Portugal,1
1031,1031,2021-09-26,United Kingdom,1
1032,1032,2021-09-26,Italy,1
1033,1033,2021-09-26,Spain,0
1034,1034,2021-09-26,Czech Republic,1
1035,1035,2021-09-26,Spain,0
1036,1036,2021-09-26,Spain,0
1037,1037,2021-09-26,Italy,1
1038,1038,2021-09-26,Spain,1
1039,1039,2021-09-26,Estonia,1
1040,1040,2021-09-26,United Kingdom,0
1041,1041,2021-09-26,Spain,1
1042,1042,2021-09-26,Spain,1
1043,1043,2021-09-26,Spain,1
1044,1044,2021-09-26,Italy,0
1045,1045,2021-09-26,France,1
1046,1046,2021-09-26,United Kingdom,0
1047,1047,2021-09-26,Italy,0
1048,1048,2021-09-26,Italy,1
1049,1049,2021-09-26,Italy,0
1050,1050,2021-09-26,Spain,0
1051,1051,2021-09-26,Italy,1
1052,1052,2021-09-26,Slovenia,0
1053,1053,2021-09-26,Sweden,0
1054,1054,2021-09-26,Spain,0
1055,1055,2021-09-26,Spain,1
1056,1056,2021-09-26,Italy,0
1057,1057,2021-09-26,Spain,0
1058,1058,2021-09-26,Spain,0
1059,1059,2021-09-26,Spain,0
1060,1060,2021-09-26,United Kingdom,0
1061,1061,2021-09-26,Portugal,1
1062,1062,2021-09-26,France,1
1063,1063,2021-09-26,Italy,1
1064,1064,2021-09-26,Spain,0
1065,1065,2021-09-26,Spain,1
1066,1066,2021-09-26,Spain,0
1067,1067,2021-09-26,France,1
1068,1068,2021-09-26,Malta,1
1069,1069,2021-09-26,Spain,0
1070,1070,2021-09-26,Spain,1
1071,1071,2021-09-26,Austria,1
1072,1072,2021-09-26,Spain,0
1073,1073,2021-09-26,Italy,0
1074,1074,2021-09-26,Italy,1
1075,1075,2021-09-26,France,1
1076,1076,2021-09-26,United Kingdom,0
1077,1077,2021-09-26,Spain,0
1078,1078,2021-09-26,Hungary,1
1079,1079,2021-09-26,Spain,0
1080,1080,2021-09-26,Spain,0
1081,1081,2021-09-26,Spain,0
1082,1082,2021-09-26,Latvia,1
1083,1083,2021-09-26,Italy,0
1084,1084,2021-09-26,Spain,1
1085,1085,2021-09-26,United Kingdom,1
1086,1086,2021-09-26,Lithuania,0
1087,1087,2021-09-26,Italy,0
1088,1088,2021-09-26,United Kingdom,1
1089,1089,2021-09-26,Portugal,1
1090,1090,2021-09-26,Spain,1
1091,1091,2021-09-27,France,1
1092,1092,2021-09-27,United Kingdom,0
1093,1093,2021-09-27,Portugal,1
1094,1094,2021-09-27,Italy,0
1095,1095,2021-09-27,Spain,0
1096,1096,2021-09-27,Spain,1
1097,1097,2021-09-27,United Kingdom,0
1098,1098,2021-09-27,Spain,0
1099,1099,2021-09-27,United Kingdom,0
1100,1100,2021-09-27,Greece,0
1101,1101,2021-09-27,Spain,1
1102,1102,2021-09-27,Greece,0
1103,1103,2021-09-27,Spain,0
1104,1104,2021-09-27,Spain,1
1105,1105,2021-09-27,United Kingdom,0
1106,1106,2021-09-27,Germany,0
1107,1107,2021-09-27,France,1
1108,1108,2021-09-27,Spain,1
1109,1109,2021-09-27,Spain,0
1110,1110,2021-09-27,Portugal,1
1111,1111,2021-09-27,Portugal,0
1112,1112,2021-09-27,Spain,0
1113,1113,2021-09-27,Spain,0
1114,1114,2021-09-27,Italy,1
1115,1115,2021-09-27,Spain,1
1116,1116,2021-09-27,Germany,1
1117,1117,2021-09-27,Portugal,0
1118,1118,2021-09-27,Croatia,0
1119,1119,2021-09-27,Portugal,0
1120,1120,2021-09-27,France,1
1121,1121,2021-09-27,Spain,1
1122,1122,2021-09-27,Portugal,0
1123,1123,2021-09-27,Spain,0
1124,1124,2021-09-27,France,1
1125,1125,2021-09-27,Estonia,0
1126,1126,2021-09-27,France,1
1127,1127,2021-09-27,Spain,1
1128,1128,2021-09-27,Spain,1
1129,1129,2021-09-27,France,1
1130,1130,2021-09-27,United Kingdom,0
1131,1131,2021-09-27,United Kingdom,1
1132,1132,2021-09-27,Spain,0
1133,1133,2021-09-27,United Kingdom,1
1134,1134,2021-09-27,Spain,0
1135,1135,2021-09-27,Spain,1
1136,1136,2021-09-27,Spain,0
1137,1137,2021-09-27,Portugal,1
1138,1138,2021-09-27,Germany,0
1139,1139,2021-09-27,Spain,1
1140,1140,2021-09-27,France,1
1141,1141,2021-09-27,Spain,1
1142,1142,2021-09-27,Spain,1
1143,1143,2021-09-27,Spain,1
1144,1144,2021-09-27,Italy,0
1145,1145,2021-09-27,France,1
1146,1146,2021-09-27,Portugal,1
1147,1147,2021-09-27,Spain,0
1148,1148,2021-09-27,Italy,1
1149,1149,2021-09-27,United Kingdom,1
1150,1150,2021-09-27,Germany,0
1151,1151,2021-09-27,Spain,0
1152,1152,2021-09-27,Portugal,1
1153,1153,2021-09-27,Spain,1
1154,1154,2021-09-27,France,0
1155,1155,2021-09-27,Portugal,1
1156,1156,2021-09-27,Greece,1
1157,1157,2021-09-27,Spain,0
1158,1158,2021-09-27,Spain,0
1159,1159,2021-09-27,France,1
1160,1160,2021-09-27,Portugal,0
1161,1161,2021-09-27,France,0
1162,1162,2021-09-27,Portugal,1
1163,1163,2021-09-27,Spain,0
1164,1164,2021-09-27,Sweden,0
1165,1165,2021-09-27,Czech Republic,1
1166,1166,2021-09-27,Portugal,1
1167,1167,2021-09-27,Spain,1
1168,1168,2021-09-27,Spain,1
1169,1169,2021-09-27,Spain,1
1170,1170,2021-09-27,Italy,1
1171,1171,2021-09-27,Italy,0
1172,1172,2021-09-27,France,0
1173,1173,2021-09-27,Spain,0
1174,1174,2021-09-27,Italy,1
1175,1175,2021-09-28,Spain,0
1176,1176,2021-09-28,Spain,0
1177,1177,2021-09-28,France,1
1178,1178,2021-09-28,Spain,0
1179,1179,2021-09-28,Spain,0
1180,1180,2021-09-28,Italy,1
1181,1181,2021-09-28,Bulgaria,0
1182,1182,2021-09-28,Portugal,1
1183,1183,2021-09-28,United Kingdom,0
1184,1184,2021-09-28,Hungary,1
1185,1185,2021-09-28,Slovenia,0
1186,1186,2021-09-28,Finland,0
1187,1187,2021-09-28,Italy,0
1188,1188,2021-09-28,Spain,0
1189,1189,2021-09-28,United Kingdom,1
1190,1190,2021-09-28,United Kingdom,1
1191,1191,2021-09-28,Spain,1
1192,1192,2021-09-28,Spain,0
1193,1193,2021-09-28,Portugal,0
1194,1194,2021-09-28,Spain,0
1195,1195,2021-09-28,France,1
1196,1196,2021-09-28,Sweden,0
1197,1197,2021-09-28,France,0
1198,1198,2021-09-28,Italy,1
1199,1199,2021-09-28,United Kingdom,0
1200,1200,2021-09-28,Portugal,0
1201,1201,2021-09-28,Estonia,1
1202,1202,2021-09-28,Italy,1
1203,1203,2021-09-28,Spain,1
1204,1204,2021-09-28,Italy,0
1205,1205,2021-09-28,Italy,0
1206,1206,2021-09-28,Spain,0
1207,1207,2021-09-28,Spain,0
1208,1208,2021-09-28,Spain,0
1209,1209,2021-09-28,Luxembourg,0
1210,1210,2021-09-28,Spain,0
1211,1211,2021-09-28,United Kingdom,0
1212,1212,2021-09-28,Italy,1
1213,1213,2021-09-28,Spain,1
1214,1214,2021-09-28,Italy,0
1215,1215,2021-09-28,Spain,1
1216,1216,2021-09-28,Portugal,1
1217,1217,2021-09-28,Spain,0
1218,1218,2021-09-28,France,1
1219,1219,2021-09-28,Hungary,0
1220,1220,2021-09-28,Italy,1
1221,1221,2021-09-28,France,1
1222,1222,2021-09-28,Portugal,0
1223,1223,2021-09-28,Portugal,0
1224,1224,2021-09-28,Spain,0
1225,1225,2021-09-28,United Kingdom,0
1226,1226,2021-09-28,France,0
1227,1227,2021-09-28,United Kingdom,0
1228,1228,2021-09-28,United Kingdom,0
1229,1229,2021-09-28,Spain,0
1230,1230,2021-09-28,United Kingdom,1
1231,1231,2021-09-28,Spain,1
1232,1232,2021-09-28,Portugal,0
1233,1233,2021-09-28,Italy,0
1234,1234,2021-09-28,France,0
1235,1235,2021-09-28,Italy,1
1236,1236,2021-09-28,Portugal,1
1237,1237,2021-09-28,Cyprus,0
1238,1238,2021-09-28,Spain,0
1239,1239,2021-09-28,Spain,0
1240,1240,2021-09-28,Greece,1
1241,1241,2021-09-28,Italy,0
1242,1242,2021-09-28,United Kingdom,1
1243,1243,2021-09-28,France,0
1244,1244,2021-09-28,Italy,1
1245,1245,2021-09-28,France,0
1246,1246,2021-09-28,Spain,0
1247,1247,2021-09-28,Greece,1
1248,1248,2021-09-28,France,1
1249,1249,2021-09-28,Spain,1
1250,1250,2021-09-28,France,1
1251,1251,2021-09-28,Spain,0
1252,1252,2021-09-28,Spain,1
1253,1253,2021-09-28,France,1
1254,1254,2021-09-28,Spain,0
1255,1255,2021-09-28,United Kingdom,1
1256,1256,2021-09-28,Spain,1
1257,1257,2021-09-28,Spain,1
1258,1258,2021-09-28,Italy,0
1259,1259,2021-09-28,Slovakia,0
1260,1260,2021-09-28,Spain,1
1261,1261,2021-09-28,Spain,0
1262,1262,2021-09-28,Spain,1
1263,1263,2021-09-28,United Kingdom,0
1264,1264,2021-09-29,France,1
1265,1265,2021-09-29,Spain,1
1266,1266,2021-09-29,Spain,0
1267,1267,2021-09-29,Italy,1
1268,1268,2021-09-29,Austria,0
1269,1269,2021-09-29,Romania,1
1270,1270,2021-09-29,Poland,0
1271,1271,2021-09-29,United Kingdom,1
1272,1272,2021-09-29,Spain,0
1273,1273,2021-09-29,Estonia,1
1274,1274,2021-09-29,Lithuania,0
1275,1275,2021-09-29,Spain,0
1276,1276,2021-09-29,Netherlands,1
1277,1277,2021-09-29,France,1
1278,1278,2021-09-29,Spain,1
1279,1279,2021-09-29,Spain,0
1280,1280,2021-09-29,Spain,1
1281,1281,2021-09-29,Estonia,0
1282,1282,2021-09-29,Spain,0
1283,1283,2021-09-29,Spain,1
1284,1284,2021-09-29,Spain,1
1285,1285,2021-09-29,Italy,1
1286,1286,2021-09-29,Spain,1
1287,1287,2021-09-29,Spain,1
1288,1288,2021-09-29,France,1
1289,1289,2021-09-29,Germany,1
1290,1290,2021-09-29,France,1
1291,1291,2021-09-29,Portugal,1
1292,1292,2021-09-29,Slovenia,1
1293,1293,2021-09-29,Spain,0
1294,1294,2021-09-29,France,0
1295,1295,2021-09-29,Portugal,1
1296,1296,2021-09-29,Spain,1
1297,1297,2021-09-29,Spain,1
1298,1298,2021-09-29,United Kingdom,1
1299,1299,2021-09-29,Spain,0
1300,1300,2021-09-29,United Kingdom,1
1301,1301,2021-09-29,United Kingdom,0
1302,1302,2021-09-29,Spain,0
1303,1303,2021-09-29,Spain,1
1304,1304,2021-09-29,Portugal,1
1305,1305,2021-09-29,United Kingdom,1
1306,1306,2021-09-29,Spain,0
1307,1307,2021-09-29,Spain,1
1308,1308,2021-09-29,France,0
1309,1309,2021-09-29,Cyprus,1
1310,1310,2021-09-29,Spain,1
1311,1311,2021-09-29,Italy,0
1312,1312,2021-09-29,Italy,0
1313,1313,2021-09-29,Spain,0
1314,1314,2021-09-29,France,1
1315,1315,2021-09-29,Spain,1
1316,1316,2021-09-29,Hungary,0
1317,1317,2021-09-29,Spain,0
1318,1318,2021-09-29,Portugal,0
1319,1319,2021-09-29,Spain,0
1320,1320,2021-09-29,Spain,0
1321,1321,2021-09-29,Italy,1
1322,1322,2021-09-29,United Kingdom,0
1323,1323,2021-09-29,Portugal,1
1324,1324,2021-09-29,United Kingdom,1
1325,1325,2021-09-29,France,0
1326,1326,2021-09-29,France,1
1327,1327,2021-09-29,Spain,1
1328,1328,2021-09-29,Cyprus,1
1329,1329,2021-09-29,France,0
1330,1330,2021-09-29,Malta,0
1331,1331,2021-09-29,United Kingdom,0
1332,1332,2021-09-29,Spain,0
1333,1333,2021-09-29,Belgium,0
1334,1334,2021-09-29,United Kingdom,1
1335,1335,2021-09-29,Italy,0
1336,1336,2021-09-29,Italy,0
1337,1337,2021-09-29,Spain,0
1338,1338,2021-09-29,United Kingdom,0
1339,1339,2021-09-29,France,1
1340,1340,2021-09-29,Portugal,1
1341,1341,2021-09-29,France,1
1342,1342,2021-09-29,Spain,1
1343,1343,2021-09-29,Austria,0
1344,1344,2021-09-29,France,1
1345,1345,2021-09-29,Italy,0
1346,1346,2021-09-29,Bulgaria,1
1347,1347,2021-09-29,Spain,0
1348,1348,2021-09-29,Portugal,1
1349,1349,2021-09-29,United Kingdom,1
1350,1350,2021-09-29,Hungary,1
1351,1351,2021-09-29,Italy,0
1352,1352,2021-09-29,United Kingdom,0
1353,1353,2021-10-01,Spain,1
1354,1354,2021-10-01,Hungary,0
1355,1355,2021-10-01,Czech Republic,1
1356,1356,2021-10-01,France,1
1357,1357,2021-10-01,United Kingdom,0
1358,1358,2021-10-01,France,1
1359,1359,2021-10-01,Spain,1
1360,1360,2021-10-01,Spain,0
1361,1361,2021-10-01,Spain,1
1362,1362,2021-10-01,United Kingdom,1
1363,1363,2021-10-01,Cyprus,1
1364,1364,2021-10-01,France,1
1365,1365,2021-10-01,Spain,0
1366,1366,2021-10-01,Hungary,1
1367,1367,2021-10-01,Spain,0
1368,1368,2021-10-01,Spain,1
1369,1369,2021-10-01,Spain,1
1370,1370,2021-10-01,Spain,0
1371,1371,2021-10-01,Spain,0
1372,1372,2021-10-01,Spain,1
1373,1373,2021-10-01,Austria,1
1374,1374,2021-10-01,Latvia,1
1375,1375,2021-10-01,France,1
1376,1376,2021-10-01,Spain,1
1377,1377,2021-10-01,Spain,0
1378,1378,2021-10-01,Italy,0
1379,1379,2021-10-01,Spain,1
1380,1380,2021-10-01,Spain,1
1381,1381,2021-10-01,Germany,1
1382,1382,2021-10-01,Spain,0
1383,1383,2021-10-01,Italy,1
1384,1384,2021-10-01,Malta,0
1385,1385,2021-10-01,Spain,1
1386,1386,2021-10-01,France,1
1387,1387,2021-10-01,Spain,1
1388,1388,2021-10-01,Romania,1
1389,1389,2021-10-01,United Kingdom,1
1390,1390,2021-10-01,Spain,0
1391,1391,2021-10-01,France,0
1392,1392,2021-10-01,Spain,0
1393,1393,2021-10-01,Spain,0
1394,1394,2021-10-01,Spain,1
1395,1395,2021-10-01,Spain,1
1396,1396,2021-10-01,France,1
1397,1397,2021-10-01,Spain,0
1398,1398,2021-10-01,Spain,0
1399,1399,2021-10-01,Portugal,0
1400,1400,2021-10-01,Czech Republic,1
1401,1401,2021-10-01,Netherlands,1
1402,1402,2021-10-01,Germany,1
1403,1403,2021-10-01,United Kingdom,0
1404,1404,2021-10-01,Malta,1
1405,1405,2021-10-01,France,1
1406,1406,2021-10-01,Italy,1
1407,1407,2021-10-01,United Kingdom,0
1408,1408,2021-10-01,United Kingdom,1
1409,1409,2021-10-01,Spain,0
1410,1410,2021-10-01,Germany,1
1411,1411,2021-10-01,Austria,0
1412,1412,2021-10-01,Portugal,1
1413,1413,2021-10-01,Spain,1
1414,1414,2021-10-01,Germany,0
1415,1415,2021-10-01,Spain,1
1416,1416,2021-10-01,Netherlands,1
1417,1417,2021-10-01,Spain,0
1418,1418,2021-10-01,Luxembourg,1
1419,1419,2021-10-01,Portugal,1
1420,1420,2021-10-01,Bulgaria,0
1421,1421,2021-10-01,Italy,0
1422,1422,2021-10-01,Italy,0
1423,1423,2021-10-01,Portugal,1
1424,1424,2021-10-01,Spain,1
1425,1425,2021-10-01,Italy,0
1426,1426,2021-10-01,Italy,1
1427,1427,2021-10-01,Spain,0
1428,1428,2021-10-01,Romania,0
1429,1429,2021-10-01,Spain,1
1430,1430,2021-10-01,Italy,0
1431,1431,2021-10-01,Slovakia,0
1432,1432,2021-10-01,France,0
1433,1433,2021-10-01,Spain,0
1434,1434,2021-10-01,Spain,0
1435,1435,2021-10-01,Spain,1
1436,1436,2021-10-01,Italy,1
1437,1437,2021-10-01,Spain,0
1438,1438,2021-10-01,Spain,0
1439,1439,2021-10-01,Spain,1
1440,1440,2021-10-02,Spain,1
1441,1441,2021-10-02,France,0
1442,1442,2021-10-02,Spain,0
1443,1443,2021-10-02,Portugal,0
1444,1444,2021-10-02,Croatia,1
1445,1445,2021-10-02,Spain,0
1446,1446,2021-10-02,Spain,0
1447,1447,2021-10-02,United Kingdom,1
1448,1448,2021-10-02,Italy,0
1449,1449,2021-10-02,Portugal,1
1450,1450,2021-10-02,United Kingdom,1
1451,1451,2021-10-02,Germany,1
1452,1452,2021-10-02,Italy,0
1453,1453,2021-10-02,Portugal,1
1454,1454,2021-10-02,Estonia,0
1455,1455,2021-10-02,Italy,1
1456,1456,2021-10-02,Spain,0
1457,1457,2021-10-02,Portugal,1
1458,1458,2021-10-02,Portugal,1
1459,1459,2021-10-02,Italy,0
1460,1460,2021-10-02,Spain,1
1461,1461,2021-10-02,Spain,1
1462,1462,2021-10-02,Spain,1
1463,1463,2021-10-02,Spain,0
1464,1464,2021-10-02,Spain,0
1465,1465,2021-10-02,Portugal,0
1466,1466,2021-10-02,Portugal,1
1467,1467,2021-10-02,Spain,1
1468,1468,2021-10-02,Italy,0
1469,1469,2021-10-02,France,1
1470,1470,2021-10-02,United Kingdom,1
1471,1471,2021-10-02,United Kingdom,1
1472,1472,2021-10-02,Portugal,1
1473,1473,2021-10-02,Czech Republic,0
1474,1474,2021-10-02,Italy,0
1475,1475,2021-10-02,Portugal,1
1476,1476,2021-10-02,Spain,1
1477,1477,2021-10-02,France,1
1478,1478,2021-10-02,Italy,0
1479,1479,2021-10-02,United Kingdom,0
1480,1480,2021-10-02,Italy,1
1481,1481,2021-10-02,Estonia,0
1482,1482,2021-10-02,Slovenia,0
1483,1483,2021-10-02,Portugal,0
1484,1484,2021-10-02,Greece,0
1485,1485,2021-10-02,Italy,0
1486,1486,2021-10-02,Spain,0
1487,1487,2021-10-02,Italy,1
1488,1488,2021-10-02,Italy,1
1489,1489,2021-10-02,Spain,0
1490,1490,2021-10-02,Italy,0
1491,1491,2021-10-02,United Kingdom,1
1492,1492,2021-10-02,France,0
1493,1493,2021-10-02,Italy,1
1494,1494,2021-10-02,Poland,0
1495,1495,2021-10-02,Spain,0
1496,1496,2021-10-02,Spain,1
1497,1497,2021-10-02,Hungary,1
1498,1498,2021-10-02,Finland,1
1499,1499,2021-10-02,France,1
1500,1500,2021-10-02,United Kingdom,1
1501,1501,2021-10-02,France,0
1502,1502,2021-10-02,Cyprus,1
1503,1503,2021-10-02,Italy,1
1504,1504,2021-10-02,Portugal,1
1505,1505,2021-10-02,Spain,1
1506,1506,2021-10-02,Portugal,1
1507,1507,2021-10-02,France,1
1508,1508,2021-10-02,Spain,1
1509,1509,2021-10-02,Italy,1
1510,1510,2021-10-02,Portugal,1
1511,1511,2021-10-02,Spain,0
1512,1512,2021-10-02,Bulgaria,0
1513,1513,2021-10-02,Italy,1
1514,1514,2021-10-02,United Kingdom,1
1515,1515,2021-10-02,France,1
1516,1516,2021-10-02,Spain,1
1517,1517,2021-10-02,Spain,0
1518,1518,2021-10-02,United Kingdom,1
1519,1519,2021-10-02,Spain,1
1520,1520,2021-10-02,Croatia,1
1521,1521,2021-10-02,Italy,0
1522,1522,2021-10-02,United Kingdom,0
1523,1523,2021-10-02,Portugal,0
1524,1524,2021-10-02,Spain,1
1525,1525,2021-10-02,Portugal,0
1526,1526,2021-10-02,Spain,0
1527,1527,2021-10-02,Hungary,1
1528,1528,2021-10-02,Greece,1
1529,1529,2021-10-02,United Kingdom,0
1530,1530,2021-10-02,Spain,1
1531,1531,2021-10-03,United Kingdom,0
1532,1532,2021-10-03,Spain,1
1533,1533,2021-10-03,Portugal,0
1534,1534,2021-10-03,United Kingdom,1
1535,1535,2021-10-03,Spain,0
1536,1536,2021-10-03,Spain,0
