,id_compra,id_producto,cantidad
1622,1289,0,4
1623,1290,1,2
1624,1291,1,1
1625,1292,0,2
1626,1293,2,2
1627,1294,1,2
1628,1295,2,3
1629,1296,0,3
1630,1297,1,1
1631,1297,2,4
1632,1298,0,1
1633,1299,2,2
1634,1300,0,2
1635,1301,2,1
1636,1302,2,1
1637,1302,1,2
1638,1303,2,3
1639,1303,1,1
1640,1304,1,2
1641,1305,1,2
1642,1305,0,3
1643,1306,1,4
1644,1307,2,1
1645,1308,0,1
1646,1308,1,2
1647,1309,1,1
1648,1310,1,2
1649,1310,2,1
1650,1311,1,4
1651,1311,2,2
1652,1312,2,1
1653,1312,0,2
1654,1313,0,2
1655,1314,1,2
1656,1315,1,4
1657,1315,2,2
1658,1316,1,2
1659,1317,2,3
1660,1318,2,2
1661,1318,0,3
1662,1319,2,1
1663,1320,1,1
1664,1321,1,1
1665,1321,0,1
1666,1322,1,2
1667,1323,2,1
1668,1323,0,2
1669,1324,2,1
1670,1325,2,1
1671,1325,0,2
1672,1326,2,2
1673,1327,2,1
1674,1327,1,1
1675,1328,1,4
1676,1329,0,2
1677,1329,2,3
1678,1330,1,2
1679,1330,0,1
1680,1331,2,4
1681,1332,2,2
1682,1332,1,1
1683,1333,2,1
1684,1334,0,2
1685,1335,0,1
1686,1336,0,1
1687,1337,1,3
1688,1338,1,2
1689,1339,2,3
1690,1340,0,1
1691,1341,2,2
1692,1342,0,4
1693,1343,0,1
1694,1344,1,2
1695,1345,1,2
1696,1345,2,3
1697,1346,0,2
1698,1346,1,1
1699,1347,1,4
1700,1347,2,2
1701,1348,0,3
1702,1349,2,4
1703,1350,2,3
1704,1351,2,1
1705,1352,2,1
1706,1353,0,1
1707,1354,2,2
1708,1355,0,1
1709,1356,2,1
1710,1357,2,3
1711,1357,1,1
1712,1358,0,1
1713,1359,0,2
1714,1360,0,1
1715,1361,2,3
1716,1361,0,2
1717,1362,0,1
1718,1362,2,1
1719,1363,2,2
1720,1363,1,2
1721,1364,2,2
1722,1365,2,2
1723,1366,1,2
1724,1367,1,1
1725,1368,1,3
1726,1369,1,1
1727,1370,2,2
1728,1371,2,1
1729,1372,2,1
1730,1373,2,2
1731,1374,1,1
1732,1375,0,1
1733,1375,2,1
1734,1376,2,4
1735,1377,0,2
1736,1378,0,1
1737,1379,1,2
1738,1380,1,3
1739,1381,2,2
1740,1382,2,3
1741,1383,2,2
1742,1384,2,2
1743,1385,1,2
1744,1386,1,1
1745,1387,1,1
1746,1388,0,1
1747,1389,0,4
1748,1389,2,1
1749,1390,2,1
1750,1391,0,1
1751,1392,0,2
1752,1392,1,1
1753,1393,0,2
1754,1394,0,3
1755,1395,2,1
1756,1395,1,1
1757,1396,0,2
1758,1397,1,1
1759,1398,0,1
1760,1399,1,3
1761,1400,1,2
1762,1401,2,2
1763,1401,0,2
1764,1402,1,1
1765,1403,2,4
1766,1404,2,3
1767,1405,0,2
1768,1406,2,1
1769,1407,1,1
1770,1407,2,1
1771,1408,1,2
1772,1409,1,1
1773,1410,1,1
1774,1411,2,3
1775,1412,0,1
1776,1413,0,1
1777,1414,1,1
1778,1415,1,1
1779,1416,1,1
1780,1416,0,1
1781,1417,1,3
1782,1417,0,2
1783,1418,0,1
1784,1418,1,1
1785,1419,2,3
1786,1419,0,1
1787,1420,1,1
1788,1421,0,2
1789,1422,0,1
1790,1423,1,1
1791,1423,2,1
1792,1424,2,1
1793,1425,0,1
1794,1426,1,1
1795,1427,1,2
1796,1428,1,3
1797,1429,2,1
1798,1429,1,1
1799,1430,0,2
1800,1431,0,1
1801,1432,2,1
1802,1433,2,3
1803,1434,0,1
1804,1435,2,1
1805,1436,1,1
1806,1437,2,3
1807,1438,2,4
1808,1439,0,2
1809,1440,2,2
1810,1441,2,1
1811,1442,1,1
1812,1442,2,2
1813,1443,1,2
1814,1444,1,1
1815,1445,0,1
1816,1446,1,1
1817,1446,0,1
1818,1447,0,2
1819,1448,2,1
1820,1448,1,1
1821,1449,2,2
1822,1450,0,2
1823,1451,0,2
1824,1452,2,3
1825,1453,2,4
1826,1454,1,1
1827,1455,0,2
1828,1456,0,3
1829,1456,2,2
1830,1457,2,1
1831,1458,2,1
1832,1459,2,1
1833,1460,1,3
1834,1461,0,3
1835,1462,0,2
1836,1462,1,1
1837,1463,2,1
1838,1463,1,1
1839,1464,0,2
1840,1464,2,1
1841,1465,2,2
1842,1466,2,2
1843,1467,2,1
1844,1468,1,3
1845,1468,0,3
1846,1469,1,1
1847,1469,0,1
1848,1469,2,1
1849,1470,1,1
1850,1471,2,2
1851,1472,1,1
1852,1473,0,2
1853,1474,1,1
1854,1475,1,4
1855,1476,0,1
1856,1477,1,2
1857,1478,1,1
1858,1479,2,2
1859,1480,0,3
1860,1481,2,2
1861,1482,1,1
1862,1483,0,1
1863,1484,0,2
1864,1484,2,1
1865,1485,0,1
1866,1485,2,1
1867,1486,2,4
1868,1487,0,2
1869,1488,0,2
1870,1489,0,2
1871,1489,1,1
1872,1489,2,1
1873,1490,0,1
1874,1491,0,1
1875,1492,0,1
1876,1493,0,3
1877,1494,2,1
1878,1495,1,3
1879,1496,2,3
1880,1497,1,1
1881,1498,2,2
1882,1499,0,1
1883,1500,1,1
1884,1501,1,2
1885,1501,2,4
1886,1502,1,2
1887,1503,2,4
1888,1503,1,1
1889,1504,2,1
1890,1505,2,2
1891,1506,2,1
1892,1506,0,1
1893,1507,0,2
1894,1508,1,1
1895,1509,1,1
1896,1510,0,1
1897,1511,0,1
1898,1512,2,1
1899,1513,1,1
1900,1514,0,2
1901,1515,2,1
1902,1516,0,1
1903,1517,2,2
1904,1518,1,1
1905,1518,2,2
1906,1519,2,1
1907,1519,0,1
1908,1520,0,1
1909,1520,1,2
1910,1521,2,1
1911,1522,2,1
1912,1523,0,1
1913,1524,1,3
1914,1525,1,1
1915,1526,1,1
1916,1526,2,2
1917,1527,0,4
1918,1528,1,2
1919,1529,2,2
1920,1530,0,1
1921,1530,1,2
1922,1531,1,1
1923,1532,0,2
1924,1532,2,2
1925,1533,1,3
1926,1534,0,3
1927,1535,2,1
1928,1536,0,1
1929,1536,1,1
1930,1537,0,3
1931,1538,1,1
1932,1539,2,3
1933,1540,2,1
1934,1541,0,1
1935,1542,1,3
1936,1543,0,2
1937,1544,1,1
1938,1544,2,1
1939,1545,2,1
1940,1545,1,1
1941,1546,1,2
1942,1547,1,1
1943,1548,0,2
1944,1549,1,2
1945,1550,1,1
1946,1551,2,1
1947,1551,1,1
1948,1552,0,1
1949,1553,1,1
1950,1554,1,1
1951,1554,0,1
1952,1555,0,1
1953,1555,1,3
1954,1555,2,2
1955,1556,0,2
1956,1557,1,1
1957,1557,0,1
1958,1558,0,2
1959,1559,1,1
1960,1559,2,1
1961,1560,0,1
1962,1560,2,1
1963,1561,1,1
1964,1561,2,2
1965,1562,2,4
1966,1563,0,1
1967,1564,2,1
1968,1565,1,1
1969,1565,0,3
1970,1566,1,1
1971,1567,1,1
1972,1568,2,2
1973,1569,1,4
1974,1570,1,2
1975,1571,1,1
1976,1572,0,2
1977,1572,2,2
1978,1573,2,1
1979,1574,0,2
1980,1575,2,3
1981,1576,1,1
1982,1577,0,2
1983,1577,2,2
1984,1578,2,2
1985,1579,0,2
1986,1580,0,3
1987,1580,1,3
1988,1581,2,2
1989,1582,0,2
1990,1583,0,3
1991,1583,1,2
1992,1584,2,4
1993,1585,2,2
1994,1586,1,1
1995,1587,1,1
1996,1587,2,1
1997,1588,2,1
1998,1589,1,1
1999,1589,2,2
2000,1590,2,1
2001,1591,1,2
2002,1592,1,1
2003,1593,0,1
2004,1593,1,1
2005,1594,0,2
2006,1595,1,2
2007,1595,2,1
2008,1596,1,1
2009,1597,1,3
2010,1598,1,2
2011,1599,2,1
2012,1600,2,1
2013,1601,0,1
2014,1601,2,1
2015,1601,1,2
2016,1602,0,2
2017,1603,0,3
2018,1603,1,2
2019,1604,0,1
2020,1604,2,3
2021,1605,1,1
2022,1606,0,1
2023,1607,2,1
2024,1608,2,1
2025,1608,0,2
2026,1609,2,1
2027,1610,0,2
2028,1611,2,1
2029,1612,2,1
2030,1613,0,4
2031,1614,2,4
2032,1615,2,1
2033,1615,1,2
2034,1616,2,2
2035,1617,2,1
2036,1617,0,2
2037,1617,1,1
2038,1618,0,4
2039,1618,1,1
2040,1619,1,1
2041,1619,2,1
2042,1620,1,2
2043,1621,2,1
2044,1621,1,1
2045,1622,1,4
2046,1623,1,4
2047,1624,1,1
2048,1625,2,1
2049,1626,2,1
2050,1626,1,1
2051,1627,0,2
2052,1628,1,2
2053,1629,0,1
2054,1630,0,1
2055,1631,0,4
2056,1632,1,2
2057,1633,1,1
2058,1633,2,1
2059,1634,2,1
2060,1635,2,3
2061,1635,1,1
2062,1636,2,2
2063,1637,0,1
2064,1637,1,1
2065,1637,2,3
2066,1638,2,4
2067,1639,0,1
2068,1639,1,1
2069,1640,0,2
2070,1640,1,3
2071,1641,1,1
2072,1642,2,1
2073,1643,0,1
2074,1644,0,1
2075,1645,2,2
2076,1646,0,2
2077,1647,2,2
2078,1648,0,1
2079,1649,1,1
2080,1649,0,1
2081,1650,2,1
2082,1651,0,2
2083,1652,1,2
2084,1652,2,1
2085,1653,0,4
2086,1654,0,3
2087,1655,1,2
2088,1656,0,1
2089,1657,1,1
2090,1657,0,1
2091,1658,0,1
2092,1659,2,2
2093,1660,1,1
2094,1660,2,4
2095,1661,0,4
2096,1661,2,1
2097,1662,0,3
2098,1663,2,1
2099,1664,2,1
2100,1665,1,1
2101,1666,2,2
2102,1667,2,1
2103,1668,0,2
2104,1669,2,2
2105,1670,0,1
2106,1671,0,1
2107,1672,2,1
2108,1673,1,3
2109,1674,2,2
2110,1675,0,1
2111,1676,1,2
2112,1677,1,1
2113,1677,2,1
2114,1677,0,1
2115,1678,0,1
2116,1679,2,2
2117,1680,2,2
2118,1681,2,1
2119,1682,1,2
2120,1682,0,1
2121,1683,0,1
2122,1683,1,1
2123,1684,0,1
2124,1685,0,2
2125,1686,1,2
2126,1686,0,1
2127,1687,2,1
2128,1688,1,2
2129,1688,2,3
2130,1689,1,3
2131,1689,2,2
2132,1690,1,1
2133,1691,2,3
2134,1691,0,1
2135,1692,1,1
2136,1692,0,2
2137,1693,0,1
2138,1693,1,2
2139,1694,1,2
2140,1695,1,1
2141,1696,0,4
2142,1697,0,2
2143,1698,0,2
2144,1698,1,2
2145,1699,1,2
2146,1700,2,2
2147,1701,0,1
2148,1702,0,1
2149,1703,1,3
2150,1704,2,1
2151,1704,1,2
2152,1705,2,1
2153,1706,0,1
2154,1707,1,1
2155,1708,0,2
2156,1709,0,1
2157,1710,1,2
2158,1711,0,2
2159,1712,2,3
2160,1713,2,2
2161,1713,1,1
2162,1714,0,3
2163,1715,2,4
2164,1716,1,3
2165,1717,2,1
2166,1718,0,2
2167,1719,1,3
2168,1720,2,1
2169,1720,1,1
2170,1721,1,3
2171,1722,2,2
2172,1722,0,3
2173,1723,2,2
2174,1724,2,3
2175,1725,0,4
2176,1726,0,1
2177,1726,1,1
2178,1727,2,1
2179,1728,2,1
2180,1729,1,4
2181,1729,0,3
2182,1730,0,1
2183,1731,0,2
2184,1732,0,2
2185,1733,1,4
2186,1734,0,1
2187,1735,1,1
2188,1736,0,1
2189,1737,2,2
2190,1738,0,3
2191,1739,1,1
2192,1739,0,3
2193,1740,0,3
2194,1741,2,2
2195,1742,1,2
2196,1743,1,1
2197,1744,0,4
2198,1745,1,2
2199,1746,0,3
2200,1747,0,1
2201,1748,2,1
2202,1749,1,1
2203,1750,2,1
2204,1751,0,1
2205,1752,1,2
2206,1753,1,2
2207,1754,1,1
2208,1755,2,2
2209,1756,1,1
2210,1756,2,1
2211,1757,0,1
2212,1758,0,1
2213,1759,1,4
2214,1760,2,2
2215,1761,0,1
2216,1762,0,2
2217,1763,2,1
2218,1764,1,2
2219,1765,2,2
2220,1765,1,2
2221,1766,0,3
2222,1766,1,2
2223,1767,2,2
2224,1768,0,2
2225,1769,0,1
2226,1770,2,1
2227,1771,2,1
2228,1772,0,1
2229,1773,2,1
2230,1774,1,1
2231,1775,2,1
2232,1776,0,2
2233,1777,0,3
2234,1777,1,1
2235,1778,1,2
2236,1778,0,2
2237,1779,1,1
2238,1780,1,1
2239,1781,0,1
2240,1781,2,2
2241,1782,0,2
2242,1783,0,1
2243,1784,2,1
2244,1784,0,2
2245,1785,2,1
2246,1786,2,1
2247,1787,0,1
2248,1788,2,1
2249,1789,1,2
2250,1790,0,1
2251,1791,0,2
2252,1792,0,3
2253,1793,2,3
2254,1794,1,1
2255,1795,0,1
2256,1796,0,3
2257,1796,2,1
2258,1797,2,2
2259,1798,2,3
2260,1799,2,1
2261,1799,1,1
2262,1800,0,4
2263,1801,2,1
2264,1802,0,1
2265,1802,1,2
2266,1803,0,2
2267,1804,0,3
2268,1805,2,1
2269,1806,0,3
2270,1807,0,4
2271,1807,2,1
2272,1808,2,2
2273,1809,1,1
2274,1810,2,2
2275,1810,0,2
2276,1811,0,2
2277,1812,2,1
2278,1813,0,2
2279,1813,2,1
2280,1814,1,1
2281,1814,0,1
2282,1815,0,1
2283,1816,0,1
2284,1817,1,1
2285,1818,2,2
2286,1819,0,1
2287,1820,1,1
2288,1821,0,1
2289,1822,2,4
2290,1823,2,1
2291,1824,0,3
2292,1825,2,2
2293,1826,2,2
2294,1826,0,1
2295,1827,0,4
2296,1828,0,1
2297,1828,1,1
2298,1829,2,2
2299,1830,2,1
2300,1831,1,2
2301,1831,0,2
2302,1832,0,1
2303,1833,0,2
2304,1834,0,2
2305,1835,0,2
2306,1836,1,1
2307,1836,0,3
2308,1837,2,2
2309,1838,0,1
2310,1839,1,1
2311,1840,2,2
2312,1840,1,1
2313,1841,0,3
2314,1841,1,1
2315,1842,0,2
2316,1842,1,1
2317,1843,0,1
2318,1843,1,1
2319,1844,0,1
2320,1845,1,1
2321,1846,0,1
2322,1847,0,2
2323,1848,0,2
2324,1849,1,1
2325,1850,0,1
2326,1851,2,2
2327,1852,1,1
2328,1853,2,2
2329,1854,2,2
2330,1855,1,2
2331,1856,1,3
2332,1857,2,2
2333,1857,0,2
2334,1858,1,2
2335,1859,0,3
2336,1860,1,2
2337,1861,0,4
2338,1862,1,1
2339,1862,0,1
2340,1863,0,2
2341,1864,1,2
2342,1865,0,2
2343,1866,1,1
2344,1867,2,1
2345,1868,0,3
2346,1869,1,1
2347,1870,0,3
2348,1871,0,2
2349,1872,2,4
2350,1873,2,2
2351,1873,1,4
2352,1874,2,1
2353,1875,2,1
2354,1875,0,1
2355,1876,0,4
2356,1877,0,1
2357,1878,0,3
2358,1879,1,1
2359,1880,0,2
2360,1881,1,1
2361,1882,0,4
2362,1883,2,3
2363,1884,2,2
2364,1885,2,2
2365,1886,2,1
2366,1887,2,1
2367,1888,2,1
2368,1889,0,1
2369,1889,1,3
2370,1890,0,2
2371,1891,1,2
2372,1892,2,1
2373,1892,0,2
2374,1893,1,3
2375,1894,1,3
2376,1894,0,1
2377,1895,2,3
2378,1895,1,1
2379,1896,0,2
2380,1897,2,1
2381,1898,2,3
2382,1899,1,3
2383,1899,2,1
2384,1900,1,1
2385,1901,1,2
2386,1901,0,1
2387,1902,2,4
2388,1903,0,1
2389,1904,2,2
2390,1904,0,1
2391,1905,2,2
2392,1906,2,2
2393,1907,0,1
2394,1907,2,2
2395,1908,0,3
2396,1909,0,3
2397,1910,2,2
2398,1911,1,2
2399,1911,0,1
2400,1912,0,1
2401,1913,2,2
2402,1913,1,3
2403,1914,1,1
2404,1915,2,1
2405,1916,1,1
2406,1917,1,1
2407,1917,2,1
2408,1918,2,2
2409,1919,1,2
2410,1919,2,4
2411,1920,0,1
2412,1921,2,3
2413,1922,1,2
2414,1923,0,2
2415,1924,1,1
2416,1925,1,1
2417,1925,0,2
2418,1926,2,3
2419,1927,2,1
2420,1928,0,2
2421,1929,0,1
2422,1930,1,1
2423,1931,2,2
2424,1932,2,2
2425,1933,1,1
2426,1934,0,3
2427,1935,1,3
2428,1936,1,1
2429,1937,0,1
2430,1938,0,1
2431,1939,1,1
2432,1940,1,1
2433,1941,1,1
2434,1941,0,4
2435,1942,0,2
2436,1943,1,1
2437,1944,2,1
2438,1945,0,1
2439,1946,0,2
2440,1947,0,2
2441,1948,0,1
2442,1948,2,3
2443,1949,2,1
2444,1950,2,2
2445,1950,0,1
2446,1951,1,1
2447,1951,0,1
2448,1952,2,3
2449,1953,2,1
2450,1954,2,4
2451,1955,0,1
2452,1956,2,1
2453,1956,0,4
2454,1957,2,4
2455,1958,1,3
2456,1959,2,1
2457,1959,0,1
2458,1960,2,1
2459,1960,1,3
2460,1961,2,1
2461,1962,1,2
2462,1963,2,2
2463,1963,0,1
2464,1964,1,2
2465,1965,1,3
2466,1966,2,1
2467,1966,1,3
2468,1967,2,2
2469,1968,0,1
2470,1969,1,2
2471,1969,0,1
2472,1970,2,2
2473,1970,0,1
2474,1971,0,1
2475,1972,0,1
2476,1973,2,2
2477,1974,2,1
2478,1975,2,2
2479,1976,0,1
2480,1977,0,2
2481,1978,0,3
2482,1979,2,1
2483,1980,1,1
2484,1981,2,4
2485,1982,2,4
2486,1983,2,1
2487,1984,0,1
2488,1985,1,1
2489,1985,0,2
2490,1986,1,4
2491,1986,0,1
2492,1987,0,2
2493,1988,0,1
2494,1989,1,1
2495,1990,0,1
2496,1991,2,3
2497,1991,1,2
2498,1992,0,1
2499,1992,1,3
2500,1993,2,2
2501,1994,2,2
2502,1994,0,2
2503,1995,1,1
2504,1995,0,1
2505,1996,1,1
2506,1997,0,1
2507,1998,0,4
2508,1999,2,1
2509,1999,0,1
2510,2000,0,1
2511,2001,2,2
2512,2002,2,1
2513,2003,0,2
2514,2004,0,3
2515,2005,0,4
2516,2006,1,4
2517,2007,0,1
2518,2008,0,3
2519,2009,0,2
2520,2010,2,2
2521,2011,2,1
2522,2012,2,3
2523,2013,2,2
2524,2014,2,2
2525,2015,2,1
2526,2016,1,2
2527,2017,0,3
2528,2017,1,3
2529,2018,2,3
2530,2019,2,2
2531,2019,0,2
2532,2020,1,2
2533,2021,2,1
2534,2022,2,1
2535,2023,2,1
2536,2024,1,2
2537,2025,0,1
2538,2026,1,2
2539,2026,2,2
2540,2027,0,1
2541,2028,1,1
2542,2029,2,1
2543,2030,1,1
2544,2031,0,2
2545,2032,2,3
2546,2032,0,3
2547,2033,1,1
2548,2034,0,1
2549,2034,1,3
2550,2035,2,1
2551,2035,0,1
2552,2036,0,1
2553,2036,1,2
2554,2037,1,1
2555,2038,2,2
2556,2039,0,2
2557,2040,0,2
2558,2040,1,1
2559,2041,2,2
2560,2042,0,1
2561,2043,1,1
2562,2044,2,1
2563,2045,0,2
2564,2046,2,1
2565,2046,1,2
2566,2047,2,2
2567,2048,1,1
2568,2049,2,1
2569,2049,1,2
2570,2050,1,1
2571,2050,2,1
2572,2050,0,2
2573,2051,1,1
2574,2052,0,2
2575,2052,2,1
2576,2053,2,1
2577,2054,0,1
2578,2055,1,1
2579,2056,1,1
2580,2056,2,2
2581,2057,0,2
2582,2058,2,1
2583,2058,0,2
2584,2059,2,3
2585,2060,2,1
2586,2061,2,1
2587,2062,1,2
2588,2063,1,1
2589,2064,0,1
2590,2065,2,1
2591,2066,1,2
2592,2067,0,3
2593,2068,2,1
2594,2069,2,2
2595,2070,1,2
2596,2071,1,1
2597,2072,1,2
2598,2073,1,3
2599,2074,2,1
2600,2075,2,2
2601,2075,0,2
2602,2076,0,1
2603,2076,1,1
2604,2077,1,3
2605,2078,0,1
2606,2079,0,1
2607,2080,1,2
2608,2081,2,2
2609,2082,0,1
2610,2083,0,1
2611,2084,2,1
2612,2085,0,2
2613,2086,0,1
2614,2087,2,2
2615,2088,2,2
2616,2089,1,1
2617,2090,2,1
2618,2091,0,1
2619,2091,1,1
2620,2092,1,2
2621,2093,1,3
2622,2094,2,4
2623,2095,0,2
2624,2096,1,4
2625,2097,2,1
2626,2098,1,1
2627,2099,2,1
2628,2099,0,2
2629,2100,1,2
2630,2101,1,1
2631,2102,0,1
2632,2103,1,2
2633,2104,2,3
2634,2105,1,2
2635,2106,2,3
2636,2107,1,1
2637,2108,1,4
2638,2109,0,4
2639,2109,2,2
2640,2110,1,2
2641,2111,2,2
2642,2112,0,1
2643,2112,2,1
2644,2113,1,4
2645,2114,0,1
2646,2115,0,2
2647,2115,2,1
2648,2116,2,1
2649,2117,0,2
2650,2117,2,1
2651,2118,0,1
2652,2119,1,2
2653,2120,2,1
2654,2121,2,2
2655,2122,0,1
2656,2123,2,2
2657,2124,2,2
2658,2124,0,4
2659,2125,2,2
2660,2126,0,1
2661,2127,2,1
2662,2128,2,2
2663,2128,1,2
2664,2129,1,1
2665,2130,1,1
2666,2130,2,2
2667,2131,0,2
2668,2132,2,1
2669,2133,2,3
2670,2134,1,2
2671,2135,0,1
2672,2136,2,1
2673,2137,1,3
2674,2138,1,2
2675,2138,0,1
2676,2139,1,2
2677,2139,0,3
2678,2140,0,1
2679,2140,2,2
2680,2141,1,3
2681,2141,2,1
2682,2142,2,2
2683,2143,2,4
2684,2144,1,1
2685,2145,2,3
2686,2146,0,2
2687,2147,2,1
2688,2147,0,1
2689,2148,2,2
2690,2149,0,2
2691,2150,1,1
2692,2151,0,1
2693,2151,1,2
2694,2152,2,1
2695,2152,1,3
2696,2153,2,2
2697,2154,1,1
2698,2155,2,1
2699,2156,2,2
2700,2157,1,3
2701,2158,1,3
2702,2159,1,2
2703,2160,1,1
2704,2160,2,1
2705,2161,0,4
2706,2162,0,3
2707,2163,0,1
2708,2163,1,3
2709,2163,2,1
2710,2164,1,1
2711,2164,2,2
2712,2165,0,1
2713,2166,1,1
2714,2167,2,2
2715,2168,0,4
2716,2169,2,1
2717,2170,1,2
2718,2170,2,2
2719,2171,1,1
2720,2172,1,1
2721,2173,0,2
2722,2174,2,3
2723,2175,0,2
2724,2176,2,2
2725,2177,0,1
2726,2178,0,2
2727,2179,1,2
2728,2180,1,3
2729,2181,0,1
2730,2182,0,4
2731,2182,2,1
2732,2183,2,1
2733,2184,2,1
2734,2185,0,3
2735,2185,2,1
2736,2186,2,1
2737,2187,0,1
2738,2188,1,4
2739,2189,0,1
2740,2189,2,2
2741,2190,2,1
2742,2191,2,2
2743,2192,2,3
2744,2193,1,1
2745,2193,2,3
2746,2194,2,1
2747,2195,0,2
2748,2196,1,2
2749,2196,2,1
2750,2197,0,1
2751,2198,2,2
2752,2199,1,1
2753,2200,1,1
2754,2201,0,1
2755,2202,2,1
2756,2203,0,1
2757,2204,1,1
2758,2205,1,1
2759,2205,0,2
2760,2206,0,3
2761,2207,1,1
2762,2208,2,1
2763,2208,1,1
2764,2209,0,2
2765,2210,1,2
2766,2211,1,4
2767,2211,0,3
2768,2212,0,1
2769,2213,1,1
2770,2214,0,2
2771,2215,0,1
2772,2216,0,4
2773,2217,2,3
2774,2217,0,1
2775,2218,1,1
2776,2219,1,2
2777,2220,0,2
2778,2221,1,3
2779,2222,0,3
2780,2223,0,1
2781,2224,0,4
2782,2225,1,1
2783,2225,2,2
2784,2226,1,2
2785,2226,0,1
2786,2227,2,1
2787,2228,2,2
2788,2228,1,1
2789,2229,1,1
2790,2230,2,2
2791,2231,2,1
2792,2232,2,1
2793,2233,2,3
2794,2234,2,2
2795,2235,0,2
2796,2236,1,1
2797,2237,2,1
2798,2238,0,3
2799,2239,0,3
2800,2240,2,1
2801,2241,0,3
2802,2241,2,4
2803,2242,2,1
2804,2243,1,1
2805,2244,2,3
2806,2245,1,2
2807,2245,0,1
2808,2246,1,3
2809,2247,2,1
2810,2248,1,2
2811,2249,1,3
2812,2249,0,2
2813,2250,0,1
2814,2251,1,2
2815,2252,2,1
2816,2253,2,2
2817,2253,1,2
2818,2254,1,3
2819,2255,0,2
2820,2255,2,2
2821,2256,2,2
2822,2257,0,1
2823,2258,2,2
2824,2259,2,1
2825,2260,2,4
2826,2261,1,3
2827,2262,2,2
2828,2263,0,2
2829,2264,0,1
2830,2265,2,2
2831,2266,2,1
2832,2267,2,2
2833,2268,0,3
2834,2268,1,1
2835,2269,2,4
2836,2269,1,1
2837,2270,1,1
2838,2271,1,2
2839,2271,0,4
2840,2272,1,1
2841,2273,1,4
2842,2274,1,1
2843,2275,0,1
2844,2275,1,2
2845,2276,0,1
2846,2277,0,1
2847,2277,1,3
2848,2278,0,3
2849,2279,1,1
2850,2280,0,3
2851,2281,2,1
2852,2282,1,1
2853,2283,0,2
2854,2283,1,1
2855,2284,2,3
2856,2285,0,1
2857,2286,2,2
2858,2287,1,1
2859,2288,1,4
2860,2289,1,1
2861,2290,1,1
2862,2290,0,3
2863,2291,1,1
2864,2292,1,1
2865,2293,2,1
2866,2293,0,1
2867,2294,1,1
2868,2295,1,1
2869,2296,0,2
2870,2297,1,1
2871,2298,1,1
2872,2298,0,3
2873,2299,1,2
2874,2300,2,4
2875,2300,1,1
2876,2300,0,1
2877,2301,0,2
2878,2302,1,4
2879,2303,0,1
2880,2304,1,1
2881,2305,0,1
2882,2306,1,2
2883,2307,2,1
2884,2308,0,1
2885,2308,2,1
2886,2309,0,1
2887,2310,0,1
2888,2310,1,1
2889,2311,1,4
2890,2312,1,2
2891,2313,1,1
2892,2313,2,1
2893,2314,2,1
2894,2315,1,1
2895,2316,2,2
2896,2316,1,1
2897,2317,0,2
2898,2318,2,1
2899,2319,2,1
2900,2320,2,2
2901,2320,0,1
2902,2321,2,1
2903,2322,0,1
2904,2323,2,1
2905,2324,1,1
2906,2325,0,2
2907,2326,2,1
2908,2327,1,2
2909,2328,1,1
2910,2329,0,1
2911,2330,0,1
2912,2330,1,4
2913,2331,0,2
2914,2332,2,1
2915,2333,1,3
2916,2334,1,3
2917,2335,1,2
2918,2336,0,2
2919,2337,0,3
2920,2338,0,2
2921,2339,2,2
2922,2339,0,1
2923,2340,2,3
2924,2340,1,2
2925,2341,1,1
2926,2342,2,2
2927,2343,0,1
2928,2344,1,4
2929,2345,1,2
2930,2345,0,2
2931,2345,2,1
2932,2346,0,2
2933,2347,1,2
2934,2348,1,1
2935,2349,2,1
2936,2350,0,2
2937,2351,1,2
2938,2352,2,2
2939,2353,2,1
2940,2354,2,1
2941,2354,1,1
2942,2355,2,4
2943,2356,0,1
2944,2357,0,3
2945,2358,0,1
2946,2359,1,2
2947,2360,1,2
2948,2361,1,2
2949,2362,2,1
2950,2363,0,1
2951,2364,1,1
2952,2365,1,3
2953,2366,2,1
2954,2366,0,3
2955,2367,1,2
2956,2368,2,1
2957,2369,1,1
2958,2370,2,1
2959,2371,2,1
2960,2372,1,3
2961,2372,0,1
2962,2372,2,2
2963,2373,2,3
2964,2373,0,1
2965,2374,0,1
2966,2374,2,2
2967,2375,1,4
2968,2376,0,2
2969,2376,1,3
2970,2377,2,4
2971,2377,0,1
2972,2378,0,1
2973,2379,2,1
2974,2380,0,3
2975,2381,0,1
2976,2382,2,2
2977,2383,1,2
2978,2384,1,1
2979,2384,0,4
2980,2385,2,4
2981,2385,0,1
2982,2386,2,4
2983,2387,0,1
2984,2388,1,1
2985,2389,1,3
2986,2390,2,1
2987,2391,0,2
2988,2392,1,1
2989,2393,2,2
2990,2394,0,1
2991,2395,2,2
2992,2396,1,1
2993,2397,2,1
2994,2398,1,4
2995,2399,2,2
2996,2400,0,2
2997,2401,2,1
2998,2402,0,3
2999,2403,2,1
3000,2404,0,3
3001,2405,2,1
3002,2406,2,3
3003,2407,1,2
3004,2407,0,2
3005,2408,0,2
3006,2408,1,1
3007,2409,2,1
3008,2410,1,2
3009,2411,2,3
3010,2411,1,2
3011,2412,0,2
3012,2412,1,1
3013,2413,1,1
3014,2414,0,1
3015,2415,1,1
3016,2415,0,2
3017,2416,2,2
3018,2417,0,1
3019,2417,1,1
